1141	363	1
924	364	1
1143	364	1
987	365	1
1143	365	1
858	366	1
1145	366	1
634	367	1
1147	367	1
896	368	1
1147	368	1
58	369	1
1148	369	1
107	370	1
1148	370	1
1039	371	1
1148	371	1
181	372	1
1152	372	1
474	373	1
1153	373	1
218	374	1
1154	374	1
32	375	1
1157	375	1
424	376	1
1157	376	1
313	377	1
1159	377	1
617	378	1
1159	378	1
864	379	1
1159	379	1
167	380	1
1161	380	1
381	381	1
1161	381	1
466	382	1
1161	382	1
982	383	1
1161	383	1
167	384	1
1162	384	1
313	385	1
1162	385	1
381	386	1
1162	386	1
446	387	1
1162	387	1
864	388	1
1162	388	1
982	389	1
1162	389	1
1003	390	1
1162	390	1
1159	391	1
1162	391	1
1161	392	1
1162	392	1
611	393	1
1163	393	1
672	394	1
1163	394	1
309	395	1
1166	395	1
432	396	1
1166	396	1
955	397	1
1166	397	1
409	398	1
1167	398	1
255	399	1
1168	399	1
492	400	1
1168	400	1
496	401	1
1168	401	1
812	402	1
1168	402	1
817	403	1
1168	403	1
42	404	1
1170	404	1
587	405	1
1170	405	1
361	406	1
1171	406	1
746	407	1
1173	407	1
804	408	1
1178	408	1
948	409	1
1178	409	1
222	410	1
1179	410	1
844	411	1
1179	411	1
143	412	1
1180	412	1
196	413	1
1180	413	1
1044	414	1
1180	414	1
301	415	1
1181	415	1
351	416	1
1181	416	1
683	417	1
1181	417	1
490	418	1
1182	418	1
947	419	1
1183	419	1
874	420	1
1185	420	1
254	421	1
1191	421	1
1170	422	1
1191	422	1
1067	423	1
1198	423	1
772	424	1
1199	424	1
207	425	1
1202	425	1
874	426	1
1205	426	1
959	427	1
1205	427	1
959	428	1
1207	428	1
341	429	1
1209	429	1
669	430	1
1209	430	1
1089	431	1
1209	431	1
24	432	1
1210	432	1
863	433	1
1210	433	1
650	434	1
1211	434	1
1031	435	1
1212	435	1
421	436	1
1213	436	1
982	437	1
1215	437	1
1064	438	1
1215	438	1
120	439	1
1218	439	1
659	440	1
1220	440	1
959	441	1
1225	441	1
1060	442	1
1225	442	1
1205	443	1
1225	443	1
93	444	1
1230	444	1
106	445	1
1230	445	1
207	446	1
1230	446	1
878	447	1
1230	447	1
1139	448	1
1232	448	1
927	449	1
1233	449	1
725	450	1
1234	450	1
371	451	1
1238	451	1
743	452	1
1239	452	1
537	453	1
1241	453	1
191	454	1
1250	454	1
1042	455	1
1255	455	1
44	456	1
1257	456	1
840	457	1
1262	457	1
57	458	1
1265	458	1
1239	459	1
1267	459	1
457	460	1
1268	460	1
664	461	1
1269	461	1
1210	462	1
1270	462	1
472	463	1
1271	463	1
1135	464	1
1271	464	1
410	465	1
1278	465	1
702	466	1
1278	466	1
921	467	1
1278	467	1
211	468	1
1280	468	1
223	469	1
1281	469	1
364	470	1
1281	470	1
742	471	1
1281	471	1
847	472	1
1281	472	1
1163	473	1
1281	473	1
1209	474	1
1281	474	1
943	475	1
1282	475	1
733	476	1
1284	476	1
606	477	1
1285	477	1
316	478	1
1287	478	1
496	479	1
1291	479	1
286	480	1
1292	480	1
941	481	1
1295	481	1
1032	482	1
1295	482	1
484	483	1
1297	483	1
465	484	1
1302	484	1
1044	485	1
1305	485	1
1030	486	1
1306	486	1
910	487	1
1310	487	1
971	488	1
1310	488	1
339	489	1
1311	489	1
975	490	1
1311	490	1
974	491	1
1312	491	1
8	492	1
1313	492	1
491	493	1
1315	493	1
1102	494	1
1315	494	1
817	495	1
1316	495	1
1162	496	1
1316	496	1
1168	497	1
1316	497	1
424	498	1
1317	498	1
943	499	1
1317	499	1
1160	500	1
1317	500	1
1001	501	1
1318	501	1
772	502	1
1319	502	1
424	503	1
1320	503	1
82	504	1
1322	504	1
601	505	1
1322	505	1
705	506	1
1322	506	1
351	507	1
1323	507	1
207	508	1
1324	508	1
1230	509	1
1324	509	1
154	510	1
1325	510	1
585	511	1
1328	511	1
1121	512	1
1328	512	1
192	513	1
1330	513	1
829	514	1
1330	514	1
1290	515	1
1330	515	1
1225	516	1
1331	516	1
1269	517	1
1331	517	1
433	518	1
1332	518	1
92	519	1
1333	519	1
233	520	1
1333	520	1
911	521	1
1333	521	1
995	522	1
1333	522	1
698	523	1
1336	523	1
693	524	1
1338	524	1
823	525	1
1343	525	1
204	526	1
1344	526	1
1281	527	1
1344	527	1
682	528	1
1345	528	1
362	529	1
1346	529	1
608	530	1
1357	530	1
959	531	1
1358	531	1
1355	532	1
1358	532	1
379	533	1
1361	533	1
165	534	1
1363	534	1
251	535	1
1363	535	1
1322	536	1
1363	536	1
633	537	1
1366	537	1
772	538	1
1368	538	1
211	539	1
1374	539	1
93	540	1
1378	540	1
164	541	1
1378	541	1
693	542	1
1378	542	1
280	543	1
1382	543	1
494	544	1
1382	544	1
577	545	1
1383	545	1
1225	546	1
1383	546	1
85	547	1
1386	547	1
279	548	1
1386	548	1
596	549	1
1386	549	1
1056	550	1
1386	550	1
200	551	1
1388	551	1
619	552	1
1388	552	1
1145	553	1
1390	553	1
510	554	1
1391	554	1
294	555	1
1392	555	1
632	556	1
1392	556	1
633	557	1
1392	557	1
982	558	1
1393	558	1
606	559	1
1395	559	1
1285	560	1
1395	560	1
942	561	1
1396	561	1
13	562	1
1397	562	1
980	563	1
1397	563	1
766	564	1
1398	564	1
886	565	1
1399	565	1
886	566	1
1400	566	1
1205	567	1
1400	567	1
910	568	1
1402	568	1
971	569	1
1402	569	1
1310	570	1
1402	570	1
384	571	1
1404	571	1
358	572	1
1407	572	1
1210	573	1
1407	573	1
1270	574	1
1407	574	1
920	575	1
1409	575	1
844	576	1
1411	576	1
1094	577	1
1411	577	1
120	578	1
1415	578	1
1365	579	1
1415	579	1
262	580	1
1416	580	1
740	581	1
1417	581	1
740	582	1
1419	582	1
1417	583	1
1419	583	1
29	584	1
1420	584	1
500	585	1
1420	585	1
772	586	1
1420	586	1
1330	587	1
1421	587	1
100	588	1
1422	588	1
567	589	1
1422	589	1
791	590	1
1423	590	1
1225	591	1
1424	591	1
735	592	1
1426	592	1
739	593	1
1426	593	1
823	594	1
1428	594	1
1343	595	1
1428	595	1
229	596	1
1435	596	1
424	597	1
1435	597	1
992	598	1
1435	598	1
740	599	1
1437	599	1
1417	600	1
1437	600	1
1419	601	1
1437	601	1
407	602	1
1438	602	1
766	603	1
1438	603	1
892	604	1
1438	604	1
1016	605	1
1438	605	1
565	606	1
1439	606	1
282	607	1
1442	607	1
519	608	1
1444	608	1
669	609	1
1444	609	1
341	610	1
1445	610	1
464	611	1
1445	611	1
535	612	1
1445	612	1
669	613	1
1445	613	1
702	614	1
1445	614	1
869	615	1
1445	615	1
982	616	1
1445	616	1
1089	617	1
1445	617	1
1209	618	1
1445	618	1
1393	619	1
1445	619	1
211	620	1
1446	620	1
420	621	1
1446	621	1
925	622	1
1446	622	1
1280	623	1
1446	623	1
786	624	1
1449	624	1
733	625	1
1450	625	1
358	626	1
1451	626	1
648	627	1
1451	627	1
772	628	1
1451	628	1
358	629	1
1452	629	1
948	630	1
1453	630	1
375	631	1
1454	631	1
418	632	1
1454	632	1
119	633	1
1456	633	1
303	634	1
1456	634	1
1454	635	1
1456	635	1
1119	636	1
1457	636	1
1167	637	1
1459	637	1
50	638	1
1461	638	1
835	639	1
1461	639	1
1056	640	1
1461	640	1
92	641	1
1462	641	1
233	642	1
1462	642	1
911	643	1
1462	643	1
995	644	1
1462	644	1
1333	645	1
1462	645	1
299	646	1
1463	646	1
400	647	1
1463	647	1
430	648	1
1463	648	1
623	649	1
1463	649	1
725	650	1
1465	650	1
848	651	1
1467	651	1
181	652	1
1472	652	1
286	653	1
1472	653	1
358	654	1
1472	654	1
466	655	1
1472	655	1
474	656	1
1472	656	1
632	657	1
1472	657	1
633	658	1
1472	658	1
674	659	1
1472	659	1
787	660	1
1472	660	1
982	661	1
1472	661	1
1161	662	1
1472	662	1
1392	663	1
1472	663	1
683	664	1
1473	664	1
632	665	1
1474	665	1
713	666	1
1474	666	1
1210	667	1
1474	667	1
1370	668	1
1474	668	1
1392	669	1
1474	669	1
400	670	1
1475	670	1
733	671	1
1475	671	1
867	672	1
1475	672	1
78	673	1
1478	673	1
150	674	1
1478	674	1
424	675	1
1478	675	1
552	676	1
1479	676	1
635	677	1
1482	677	1
777	678	1
1483	678	1
716	679	1
1487	679	1
1062	680	1
1489	680	1
1145	681	1
1492	681	1
1378	682	1
1495	682	1
982	683	1
1497	683	1
1162	684	1
1497	684	1
1316	685	1
1497	685	1
435	686	1
1501	686	1
486	687	1
1501	687	1
1066	688	1
1501	688	1
1091	689	1
1501	689	1
748	690	1
1502	690	1
544	691	1
1505	691	1
465	692	1
1507	692	1
1263	693	1
1507	693	1
1302	694	1
1507	694	1
1398	695	1
1507	695	1
1438	696	1
1507	696	1
535	697	1
1508	697	1
702	698	1
1508	698	1
238	699	1
1509	699	1
535	700	1
1514	700	1
765	701	1
1514	701	1
950	702	1
1514	702	1
1112	703	1
1514	703	1
1445	704	1
1514	704	1
1497	705	1
1514	705	1
1142	706	1
1516	706	1
231	707	1
1517	707	1
173	708	1
1520	708	1
321	709	1
1521	709	1
1140	710	1
1521	710	1
1044	711	1
1523	711	1
912	712	1
1524	712	1
479	713	1
1527	713	1
34	714	1
1529	714	1
583	715	1
1529	715	1
1281	716	1
1529	716	1
991	717	1
1532	717	1
649	718	1
1536	718	1
1148	719	1
1538	719	1
1202	720	1
1539	720	1
314	721	1
1540	721	1
963	722	1
1540	722	1
1023	723	1
1542	723	1
1204	724	1
1545	724	1
872	725	1
1546	725	1
1197	726	1
1547	726	1
952	727	1
1549	727	1
968	728	1
1549	728	1
857	729	1
1551	729	1
110	730	1
1552	730	1
575	731	1
1553	731	1
914	732	1
1558	732	1
782	733	1
1561	733	1
1145	734	1
1562	734	1
621	735	1
1566	735	1
171	736	1
1567	736	1
474	737	1
1567	737	1
150	738	1
1570	738	1
961	739	1
1570	739	1
992	740	1
1570	740	1
321	741	1
1571	741	1
435	742	1
1571	742	1
486	743	1
1571	743	1
536	744	1
1571	744	1
1066	745	1
1571	745	1
1501	746	1
1571	746	1
725	747	1
1572	747	1
1028	748	1
1573	748	1
263	749	1
1574	749	1
484	750	1
1574	750	1
496	751	1
1578	751	1
223	752	1
1579	752	1
497	753	1
1579	753	1
630	754	1
1579	754	1
805	755	1
1579	755	1
1053	756	1
1579	756	1
1392	757	1
1579	757	1
252	758	1
1580	758	1
895	759	1
1580	759	1
1398	760	1
1580	760	1
1507	761	1
1580	761	1
370	762	1
1581	762	1
871	763	1
1581	763	1
1507	764	1
1582	764	1
1484	765	1
1583	765	1
64	766	1
1585	766	1
263	767	1
1588	767	1
1528	768	1
1589	768	1
1285	769	1
1590	769	1
1511	770	1
1590	770	1
1355	771	1
1591	771	1
136	772	1
1593	772	1
1028	773	1
1593	773	1
1057	774	1
1593	774	1
1573	775	1
1593	775	1
514	776	1
1595	776	1
1000	777	1
1595	777	1
1346	778	1
1598	778	1
1053	779	1
1600	779	1
1579	780	1
1600	780	1
665	781	1
1601	781	1
1087	782	1
1611	782	1
944	783	1
1616	783	1
433	784	1
1623	784	1
542	785	1
1623	785	1
78	786	1
1626	786	1
424	787	1
1626	787	1
1478	788	1
1626	788	1
1441	789	1
1627	789	1
1190	790	1
1628	790	1
1	791	1
1629	791	1
473	792	1
1629	792	1
883	793	1
1629	793	1
303	794	1
1630	794	1
1380	795	1
1633	795	1
488	796	1
1634	796	1
811	797	1
1634	797	1
457	798	1
1636	798	1
1268	799	1
1636	799	1
316	800	1
1640	800	1
484	801	1
1641	801	1
1297	802	1
1641	802	1
66	803	1
1643	803	1
102	804	1
1643	804	1
468	805	1
1643	805	1
995	806	1
1643	806	1
1579	807	1
1644	807	1
83	808	1
1645	808	1
484	809	1
1645	809	1
840	810	1
1645	810	1
1015	811	1
1645	811	1
1095	812	1
1645	812	1
571	813	1
1649	813	1
255	814	1
1650	814	1
537	815	1
1650	815	1
1241	816	1
1650	816	1
1202	817	1
1651	817	1
914	818	1
1655	818	1
1438	819	1
1658	819	1
26	820	1
1659	820	1
1202	821	1
1660	821	1
1205	822	1
1660	822	1
354	823	1
1661	823	1
1307	824	1
1663	824	1
735	825	1
1666	825	1
557	826	1
1667	826	1
680	827	1
1667	827	1
1422	828	1
1667	828	1
598	829	1
1671	829	1
985	830	1
1672	830	1
1186	831	1
1672	831	1
1329	832	1
1672	832	1
41	833	1
1673	833	1
164	834	1
1677	834	1
537	835	1
1677	835	1
722	836	1
1677	836	1
364	837	1
1682	837	1
630	838	1
1682	838	1
1281	839	1
1682	839	1
1472	840	1
1682	840	1
1598	841	1
1682	841	1
21	842	1
1684	842	1
428	843	1
1684	843	1
1381	844	1
1684	844	1
1684	845	1
1685	845	1
100	846	1
1686	846	1
567	847	1
1686	847	1
660	848	1
1686	848	1
1684	849	1
1687	849	1
1685	850	1
1687	850	1
33	851	1
1688	851	1
446	852	1
1688	852	1
548	853	1
1688	853	1
630	854	1
1688	854	1
715	855	1
1688	855	1
959	856	1
1689	856	1
1358	857	1
1689	857	1
400	858	1
1690	858	1
733	859	1
1690	859	1
867	860	1
1690	860	1
1475	861	1
1690	861	1
149	862	1
1691	862	1
634	863	1
1693	863	1
205	864	1
1697	864	1
331	865	1
1699	865	1
632	866	1
1699	866	1
787	867	1
1699	867	1
988	868	1
1699	868	1
520	869	1
1701	869	1
254	870	1
1702	870	1
1488	871	1
1703	871	1
1328	872	1
1706	872	1
603	873	1
1708	873	1
286	874	1
1712	874	1
287	875	1
1712	875	1
389	876	1
1712	876	1
881	877	1
1716	877	1
1168	878	1
1718	878	1
324	879	1
1722	879	1
1724	880	1
1725	880	1
1723	881	1
1726	881	1
1724	882	1
1726	882	1
1725	883	1
1726	883	1
474	884	1
1729	884	1
499	885	1
1729	885	1
683	886	1
1729	886	1
786	887	1
1729	887	1
1019	888	1
1729	888	1
221	889	1
1731	889	1
1352	890	1
1731	890	1
1498	891	1
1731	891	1
1414	892	1
1733	892	1
58	893	1
1734	893	1
1216	894	1
1734	894	1
1427	895	1
1734	895	1
1478	896	1
1734	896	1
426	897	1
1737	897	1
433	898	1
1738	898	1
1168	899	1
1738	899	1
1316	900	1
1738	900	1
1382	901	1
1738	901	1
1494	902	1
1738	902	1
90	903	1
1743	903	1
255	904	1
1743	904	1
669	905	1
1743	905	1
817	906	1
1743	906	1
894	907	1
1743	907	1
655	908	1
1751	908	1
1598	909	1
1751	909	1
1688	910	1
1752	910	1
550	911	1
1753	911	1
315	912	1
1754	912	1
696	913	1
1754	913	1
1532	914	1
1754	914	1
1427	915	1
1755	915	1
1734	916	1
1755	916	1
165	917	1
1756	917	1
393	918	1
1759	918	1
1050	919	1
1762	919	1
1368	920	1
1763	920	1
1617	921	1
1766	921	1
1026	922	1
1767	922	1
1447	923	1
1772	923	1
606	924	1
1773	924	1
167	925	1
1774	925	1
327	926	1
1774	926	1
381	927	1
1774	927	1
864	928	1
1774	928	1
1161	929	1
1774	929	1
1162	930	1
1774	930	1
1017	931	1
1779	931	1
948	932	1
1780	932	1
286	933	1
1783	933	1
492	934	1
1783	934	1
1168	935	1
1783	935	1
1579	936	1
1783	936	1
150	937	1
1784	937	1
351	938	1
1784	938	1
992	939	1
1784	939	1
1570	940	1
1784	940	1
791	941	1
1785	941	1
1339	942	1
1785	942	1
1165	943	1
1786	943	1
639	944	1
1787	944	1
177	945	1
1789	945	1
1181	946	1
1790	946	1
1273	947	1
1792	947	1
1570	948	1
1794	948	1
843	949	1
1795	949	1
341	950	1
1800	950	1
335	951	1
1803	951	1
1364	952	1
1803	952	1
167	953	1
1805	953	1
381	954	1
1805	954	1
1162	955	1
1805	955	1
1579	956	1
1805	956	1
1774	957	1
1805	957	1
725	958	1
1806	958	1
1234	959	1
1806	959	1
517	960	1
1807	960	1
974	961	1
1807	961	1
992	962	1
1807	962	1
1312	963	1
1807	963	1
1435	964	1
1807	964	1
1469	965	1
1807	965	1
1043	966	1
1808	966	1
1127	967	1
1810	967	1
107	968	1
1811	968	1
991	969	1
1811	969	1
1595	970	1
1812	970	1
382	971	1
1813	971	1
688	972	1
1813	972	1
858	973	1
1813	973	1
1145	974	1
1813	974	1
1562	975	1
1813	975	1
497	976	1
1814	976	1
1382	977	1
1814	977	1
1579	978	1
1814	978	1
1611	979	1
1814	979	1
1783	980	1
1814	980	1
584	981	1
1816	981	1
76	982	1
1818	982	1
185	983	1
1818	983	1
772	984	1
1818	984	1
977	985	1
1818	985	1
982	986	1
1818	986	1
1403	987	1
1818	987	1
526	988	1
1819	988	1
644	989	1
1821	989	1
1769	990	1
1821	990	1
908	991	1
1824	991	1
1350	992	1
1825	992	1
1347	993	1
1826	993	1
1776	994	1
1826	994	1
902	995	1
1827	995	1
1695	996	1
1827	996	1
173	997	1
1828	997	1
211	998	1
1828	998	1
925	999	1
1828	999	1
1321	1000	1
1828	1000	1
1446	1001	1
1828	1001	1
1634	1002	1
1829	1002	1
1394	1003	1
1830	1003	1
715	1004	1
1831	1004	1
783	1005	1
1831	1005	1
1367	1006	1
1831	1006	1
812	1007	1
1832	1007	1
1367	1008	1
1832	1008	1
1671	1009	1
1832	1009	1
1831	1010	1
1832	1010	1
862	1011	1
1834	1011	1
1074	1012	1
1835	1012	1
605	1013	1
1836	1013	1
710	1014	1
1837	1014	1
848	1015	1
1840	1015	1
1424	1016	1
1841	1016	1
1833	1017	1
1842	1017	1
999	1018	1
1850	1018	1
1599	1019	1
1850	1019	1
148	1020	1
1851	1020	1
914	1021	1
1852	1021	1
914	1022	1
1853	1022	1
1558	1023	1
1853	1023	1
200	1024	1
1855	1024	1
383	1025	1
1855	1025	1
787	1026	1
1855	1026	1
1682	1027	1
1855	1027	1
1111	1028	1
1861	1028	1
129	1029	1
1865	1029	1
324	1030	1
1865	1030	1
914	1031	1
1865	1031	1
1168	1032	1
1865	1032	1
1655	1033	1
1865	1033	1
1072	1034	1
1870	1034	1
161	1035	1
1871	1035	1
994	1036	1
1871	1036	1
561	1037	1
1872	1037	1
1474	1038	1
1873	1038	1
664	1039	1
1876	1039	1
1269	1040	1
1876	1040	1
903	1041	1
1882	1041	1
1848	1042	1
1883	1042	1
715	1043	1
1887	1043	1
783	1044	1
1887	1044	1
1831	1045	1
1887	1045	1
1422	1046	1
1888	1046	1
1667	1047	1
1888	1047	1
470	1048	1
1890	1048	1
641	1049	1
1891	1049	1
733	1050	1
1893	1050	1
261	1051	1
1896	1051	1
466	1052	1
1896	1052	1
859	1053	1
1896	1053	1
1390	1054	1
1897	1054	1
1862	1055	1
1897	1055	1
160	1056	1
1900	1056	1
567	1057	1
1901	1057	1
683	1058	1
1904	1058	1
11	1059	1
1905	1059	1
683	1060	1
1905	1060	1
544	1061	1
1907	1061	1
980	1062	1
1907	1062	1
1505	1063	1
1907	1063	1
1235	1064	1
1909	1064	1
91	1065	1
1911	1065	1
854	1066	1
1911	1066	1
1512	1067	1
1911	1067	1
89	1068	1
1912	1068	1
905	1069	1
1913	1069	1
1053	1070	1
1913	1070	1
561	1071	1
